ppl: 3.054487943649292
nlls:tensor(1.3769, device='cuda:0')
tensor(0.5812, device='cuda:0')
tensor(0.7362, device='cuda:0')
tensor(0.7373, device='cuda:0')
tensor(0.9016, device='cuda:0')
tensor(0.7855, device='cuda:0')
tensor(1.0016, device='cuda:0')
tensor(0.7505, device='cuda:0')
tensor(0.6508, device='cuda:0')
tensor(1.0973, device='cuda:0')
tensor(1.2005, device='cuda:0')
tensor(1.1936, device='cuda:0')
tensor(0.9989, device='cuda:0')
tensor(1.0980, device='cuda:0')
tensor(0.8545, device='cuda:0')
tensor(0.9142, device='cuda:0')
tensor(1.1414, device='cuda:0')
tensor(0.9755, device='cuda:0')
tensor(1.0059, device='cuda:0')
tensor(0.9986, device='cuda:0')
tensor(0.7406, device='cuda:0')
tensor(1.7982, device='cuda:0')
tensor(1.7986, device='cuda:0')
tensor(1.2560, device='cuda:0')
tensor(1.8183, device='cuda:0')
tensor(1.3369, device='cuda:0')
tensor(1.3465, device='cuda:0')
tensor(1.3734, device='cuda:0')
tensor(1.1228, device='cuda:0')
tensor(0.8667, device='cuda:0')
tensor(1.3996, device='cuda:0')
tensor(1.3752, device='cuda:0')
tensor(1.4682, device='cuda:0')
tensor(1.5121, device='cuda:0')
