ppl: 2.846122980117798
nlls:tensor(1.2230, device='cuda:0')
tensor(1.0130, device='cuda:0')
tensor(1.4371, device='cuda:0')
tensor(0.9821, device='cuda:0')
tensor(1.3045, device='cuda:0')
tensor(1.3329, device='cuda:0')
tensor(1.2800, device='cuda:0')
tensor(1.1581, device='cuda:0')
tensor(1.1938, device='cuda:0')
tensor(1.3314, device='cuda:0')
tensor(1.0864, device='cuda:0')
tensor(1.1650, device='cuda:0')
tensor(1.1427, device='cuda:0')
tensor(1.0142, device='cuda:0')
tensor(1.0828, device='cuda:0')
tensor(1.2803, device='cuda:0')
tensor(0.9747, device='cuda:0')
tensor(1.1083, device='cuda:0')
tensor(0.9755, device='cuda:0')
tensor(1.0817, device='cuda:0')
tensor(1.5238, device='cuda:0')
tensor(1.6561, device='cuda:0')
tensor(1.5368, device='cuda:0')
tensor(0.9882, device='cuda:0')
tensor(1.4003, device='cuda:0')
tensor(1.2982, device='cuda:0')
tensor(1.1751, device='cuda:0')
tensor(1.4225, device='cuda:0')
tensor(1.4277, device='cuda:0')
tensor(1.6552, device='cuda:0')
tensor(1.0772, device='cuda:0')
tensor(1.7275, device='cuda:0')
tensor(1.6692, device='cuda:0')
tensor(1.7838, device='cuda:0')
tensor(1.4980, device='cuda:0')
tensor(1.2682, device='cuda:0')
tensor(1.5072, device='cuda:0')
tensor(1.2271, device='cuda:0')
tensor(1.2047, device='cuda:0')
tensor(1.8111, device='cuda:0')
tensor(1.8817, device='cuda:0')
tensor(1.1605, device='cuda:0')
tensor(0.9952, device='cuda:0')
tensor(1.0437, device='cuda:0')
tensor(1.3611, device='cuda:0')
tensor(1.7279, device='cuda:0')
tensor(2.0147, device='cuda:0')
tensor(1.7201, device='cuda:0')
tensor(1.4042, device='cuda:0')
tensor(1.5862, device='cuda:0')
tensor(1.4552, device='cuda:0')
tensor(1.4540, device='cuda:0')
tensor(0.9086, device='cuda:0')
tensor(0.6892, device='cuda:0')
tensor(0.9888, device='cuda:0')
tensor(0.8501, device='cuda:0')
tensor(1.1060, device='cuda:0')
tensor(0.8488, device='cuda:0')
tensor(0.9852, device='cuda:0')
tensor(1.1089, device='cuda:0')
tensor(0.8491, device='cuda:0')
tensor(0.8517, device='cuda:0')
tensor(0.8821, device='cuda:0')
tensor(0.7700, device='cuda:0')
tensor(0.9584, device='cuda:0')
tensor(0.9619, device='cuda:0')
tensor(1.0234, device='cuda:0')
tensor(0.9432, device='cuda:0')
tensor(0.8532, device='cuda:0')
tensor(0.9239, device='cuda:0')
tensor(0.8252, device='cuda:0')
tensor(0.7950, device='cuda:0')
tensor(0.8820, device='cuda:0')
tensor(0.8749, device='cuda:0')
tensor(1.0377, device='cuda:0')
tensor(1.0991, device='cuda:0')
tensor(1.1695, device='cuda:0')
tensor(1.1215, device='cuda:0')
tensor(1.0484, device='cuda:0')
tensor(0.8879, device='cuda:0')
tensor(1.0052, device='cuda:0')
tensor(0.9300, device='cuda:0')
tensor(0.9388, device='cuda:0')
tensor(1.3915, device='cuda:0')
tensor(0.9776, device='cuda:0')
tensor(0.7909, device='cuda:0')
tensor(0.8854, device='cuda:0')
tensor(0.6744, device='cuda:0')
tensor(0.8014, device='cuda:0')
tensor(1.3810, device='cuda:0')
tensor(1.0550, device='cuda:0')
tensor(1.0417, device='cuda:0')
tensor(1.0672, device='cuda:0')
tensor(0.9811, device='cuda:0')
tensor(1.2059, device='cuda:0')
tensor(1.0623, device='cuda:0')
tensor(0.7456, device='cuda:0')
tensor(0.9283, device='cuda:0')
tensor(0.9707, device='cuda:0')
tensor(0.9794, device='cuda:0')
tensor(0.9718, device='cuda:0')
tensor(0.8575, device='cuda:0')
tensor(1.5048, device='cuda:0')
tensor(1.6998, device='cuda:0')
tensor(1.2848, device='cuda:0')
tensor(1.1527, device='cuda:0')
tensor(1.2453, device='cuda:0')
tensor(1.3695, device='cuda:0')
tensor(1.3907, device='cuda:0')
tensor(1.1883, device='cuda:0')
tensor(1.9902, device='cuda:0')
tensor(1.2726, device='cuda:0')
tensor(1.0408, device='cuda:0')
tensor(1.5543, device='cuda:0')
tensor(1.3467, device='cuda:0')
tensor(1.1981, device='cuda:0')
tensor(0.9016, device='cuda:0')
tensor(1.4347, device='cuda:0')
tensor(1.2396, device='cuda:0')
tensor(1.4066, device='cuda:0')
tensor(1.3069, device='cuda:0')
tensor(1.5667, device='cuda:0')
tensor(1.4527, device='cuda:0')
tensor(1.3053, device='cuda:0')
tensor(1.1065, device='cuda:0')
tensor(0.8264, device='cuda:0')
tensor(0.6149, device='cuda:0')
tensor(0.6062, device='cuda:0')
tensor(0.7733, device='cuda:0')
tensor(0.8147, device='cuda:0')
tensor(0.7473, device='cuda:0')
tensor(0.7023, device='cuda:0')
tensor(0.8993, device='cuda:0')
tensor(0.8152, device='cuda:0')
tensor(0.7731, device='cuda:0')
tensor(0.8051, device='cuda:0')
tensor(1.8109, device='cuda:0')
tensor(2.2529, device='cuda:0')
tensor(1.4458, device='cuda:0')
tensor(1.1944, device='cuda:0')
tensor(1.1844, device='cuda:0')
tensor(1.5906, device='cuda:0')
tensor(1.2932, device='cuda:0')
tensor(1.4516, device='cuda:0')
tensor(1.0484, device='cuda:0')
tensor(0.7896, device='cuda:0')
tensor(0.8164, device='cuda:0')
tensor(0.6752, device='cuda:0')
tensor(0.7358, device='cuda:0')
tensor(0.7326, device='cuda:0')
tensor(0.5856, device='cuda:0')
tensor(0.8653, device='cuda:0')
tensor(0.7508, device='cuda:0')
tensor(0.6846, device='cuda:0')
tensor(0.6039, device='cuda:0')
tensor(0.8818, device='cuda:0')
tensor(0.8415, device='cuda:0')
tensor(0.8981, device='cuda:0')
tensor(1.1923, device='cuda:0')
tensor(1.2480, device='cuda:0')
tensor(1.2988, device='cuda:0')
tensor(1.3153, device='cuda:0')
tensor(1.0760, device='cuda:0')
tensor(1.1351, device='cuda:0')
tensor(0.8347, device='cuda:0')
tensor(0.9751, device='cuda:0')
tensor(0.9347, device='cuda:0')
tensor(0.9408, device='cuda:0')
tensor(1.0527, device='cuda:0')
tensor(0.9824, device='cuda:0')
tensor(1.0941, device='cuda:0')
tensor(1.2704, device='cuda:0')
tensor(1.0158, device='cuda:0')
tensor(0.9443, device='cuda:0')
tensor(0.7647, device='cuda:0')
tensor(1.0971, device='cuda:0')
tensor(1.2027, device='cuda:0')
tensor(1.2785, device='cuda:0')
tensor(1.0692, device='cuda:0')
tensor(0.8895, device='cuda:0')
tensor(1.1498, device='cuda:0')
tensor(1.4712, device='cuda:0')
tensor(1.2187, device='cuda:0')
tensor(1.3060, device='cuda:0')
tensor(1.1153, device='cuda:0')
tensor(1.1774, device='cuda:0')
tensor(1.2383, device='cuda:0')
tensor(0.9560, device='cuda:0')
tensor(1.1597, device='cuda:0')
tensor(1.1574, device='cuda:0')
tensor(1.2000, device='cuda:0')
tensor(1.1939, device='cuda:0')
tensor(1.3351, device='cuda:0')
tensor(1.1443, device='cuda:0')
tensor(0.9347, device='cuda:0')
tensor(0.9810, device='cuda:0')
tensor(1.1151, device='cuda:0')
tensor(1.1589, device='cuda:0')
tensor(1.0874, device='cuda:0')
tensor(1.0491, device='cuda:0')
tensor(1.0609, device='cuda:0')
tensor(1.0144, device='cuda:0')
tensor(1.2125, device='cuda:0')
tensor(1.2404, device='cuda:0')
tensor(1.0276, device='cuda:0')
tensor(1.2042, device='cuda:0')
tensor(1.1643, device='cuda:0')
tensor(1.3077, device='cuda:0')
tensor(1.4921, device='cuda:0')
tensor(1.3104, device='cuda:0')
tensor(1.2478, device='cuda:0')
tensor(0.9776, device='cuda:0')
tensor(1.0171, device='cuda:0')
tensor(0.7927, device='cuda:0')
tensor(1.3254, device='cuda:0')
tensor(1.3313, device='cuda:0')
tensor(1.3972, device='cuda:0')
tensor(1.1281, device='cuda:0')
tensor(0.9485, device='cuda:0')
tensor(1.1423, device='cuda:0')
tensor(0.8676, device='cuda:0')
tensor(0.6415, device='cuda:0')
tensor(0.6241, device='cuda:0')
tensor(0.7319, device='cuda:0')
tensor(0.7114, device='cuda:0')
tensor(0.7836, device='cuda:0')
tensor(1.2122, device='cuda:0')
tensor(1.4181, device='cuda:0')
tensor(1.3363, device='cuda:0')
tensor(1.3758, device='cuda:0')
tensor(1.2787, device='cuda:0')
tensor(0.8626, device='cuda:0')
tensor(0.4808, device='cuda:0')
tensor(0.8220, device='cuda:0')
tensor(1.0910, device='cuda:0')
tensor(1.5204, device='cuda:0')
tensor(1.1611, device='cuda:0')
tensor(1.1811, device='cuda:0')
tensor(1.3245, device='cuda:0')
tensor(1.8639, device='cuda:0')
tensor(1.3019, device='cuda:0')
tensor(1.6393, device='cuda:0')
tensor(1.8499, device='cuda:0')
tensor(1.4224, device='cuda:0')
tensor(1.6959, device='cuda:0')
tensor(1.3855, device='cuda:0')
tensor(1.2575, device='cuda:0')
tensor(1.3732, device='cuda:0')
tensor(1.0472, device='cuda:0')
tensor(0.8579, device='cuda:0')
tensor(0.9549, device='cuda:0')
tensor(0.7542, device='cuda:0')
tensor(1.0535, device='cuda:0')
tensor(0.8190, device='cuda:0')
tensor(0.6258, device='cuda:0')
tensor(0.5872, device='cuda:0')
tensor(0.7874, device='cuda:0')
tensor(0.7020, device='cuda:0')
tensor(1.1285, device='cuda:0')
tensor(0.8824, device='cuda:0')
tensor(0.6576, device='cuda:0')
tensor(1.0553, device='cuda:0')
tensor(1.0911, device='cuda:0')
tensor(1.0187, device='cuda:0')
tensor(1.1194, device='cuda:0')
tensor(1.2580, device='cuda:0')
tensor(1.1107, device='cuda:0')
tensor(1.0130, device='cuda:0')
tensor(1.3051, device='cuda:0')
tensor(1.1381, device='cuda:0')
tensor(1.3778, device='cuda:0')
tensor(1.6650, device='cuda:0')
tensor(0.9077, device='cuda:0')
tensor(1.0291, device='cuda:0')
tensor(1.0063, device='cuda:0')
tensor(0.9030, device='cuda:0')
tensor(1.0017, device='cuda:0')
tensor(1.0640, device='cuda:0')
tensor(0.8012, device='cuda:0')
tensor(0.8969, device='cuda:0')
tensor(1.0897, device='cuda:0')
tensor(1.1894, device='cuda:0')
tensor(1.0331, device='cuda:0')
tensor(0.9855, device='cuda:0')
tensor(1.2065, device='cuda:0')
tensor(1.0134, device='cuda:0')
tensor(1.1759, device='cuda:0')
tensor(1.3099, device='cuda:0')
tensor(1.1305, device='cuda:0')
tensor(0.9752, device='cuda:0')
tensor(1.0395, device='cuda:0')
tensor(0.9704, device='cuda:0')
tensor(0.8449, device='cuda:0')
tensor(1.0335, device='cuda:0')
tensor(0.9850, device='cuda:0')
tensor(1.4668, device='cuda:0')
tensor(1.6112, device='cuda:0')
tensor(1.2109, device='cuda:0')
tensor(1.1638, device='cuda:0')
tensor(0.9653, device='cuda:0')
tensor(0.9254, device='cuda:0')
tensor(1.3237, device='cuda:0')
tensor(1.3130, device='cuda:0')
tensor(0.8641, device='cuda:0')
tensor(0.7635, device='cuda:0')
tensor(1.2721, device='cuda:0')
tensor(0.8803, device='cuda:0')
tensor(0.9230, device='cuda:0')
tensor(1.0623, device='cuda:0')
tensor(1.1282, device='cuda:0')
tensor(1.2363, device='cuda:0')
tensor(0.9864, device='cuda:0')
tensor(0.9661, device='cuda:0')
tensor(1.2181, device='cuda:0')
tensor(0.7202, device='cuda:0')
tensor(0.8121, device='cuda:0')
tensor(0.8544, device='cuda:0')
tensor(1.0757, device='cuda:0')
tensor(0.7821, device='cuda:0')
tensor(0.5560, device='cuda:0')
tensor(0.7250, device='cuda:0')
tensor(1.6827, device='cuda:0')
tensor(1.1963, device='cuda:0')
tensor(0.9797, device='cuda:0')
tensor(1.1563, device='cuda:0')
tensor(1.0747, device='cuda:0')
tensor(1.0090, device='cuda:0')
tensor(0.9903, device='cuda:0')
tensor(0.9640, device='cuda:0')
tensor(0.7972, device='cuda:0')
tensor(1.0666, device='cuda:0')
tensor(1.1731, device='cuda:0')
tensor(0.6910, device='cuda:0')
tensor(0.6793, device='cuda:0')
tensor(0.9337, device='cuda:0')
tensor(1.2897, device='cuda:0')
tensor(1.0710, device='cuda:0')
tensor(1.0567, device='cuda:0')
tensor(1.1397, device='cuda:0')
tensor(1.0392, device='cuda:0')
tensor(0.9901, device='cuda:0')
tensor(0.9404, device='cuda:0')
tensor(0.9570, device='cuda:0')
tensor(0.7579, device='cuda:0')
tensor(0.8795, device='cuda:0')
tensor(0.8866, device='cuda:0')
tensor(0.8377, device='cuda:0')
tensor(0.9118, device='cuda:0')
tensor(0.8617, device='cuda:0')
tensor(0.7506, device='cuda:0')
tensor(1.0565, device='cuda:0')
tensor(0.6978, device='cuda:0')
tensor(0.8846, device='cuda:0')
tensor(0.6874, device='cuda:0')
tensor(0.8594, device='cuda:0')
tensor(0.8219, device='cuda:0')
tensor(0.7954, device='cuda:0')
tensor(0.9235, device='cuda:0')
tensor(0.7180, device='cuda:0')
tensor(0.7842, device='cuda:0')
tensor(1.4202, device='cuda:0')
tensor(1.3830, device='cuda:0')
tensor(1.3329, device='cuda:0')
tensor(1.1634, device='cuda:0')
tensor(1.3390, device='cuda:0')
tensor(1.1882, device='cuda:0')
tensor(0.9738, device='cuda:0')
tensor(1.0720, device='cuda:0')
tensor(1.1309, device='cuda:0')
tensor(1.1915, device='cuda:0')
tensor(1.3156, device='cuda:0')
tensor(1.3494, device='cuda:0')
tensor(1.5561, device='cuda:0')
tensor(1.1589, device='cuda:0')
tensor(1.1071, device='cuda:0')
tensor(1.0357, device='cuda:0')
tensor(0.8435, device='cuda:0')
tensor(1.0353, device='cuda:0')
tensor(1.0486, device='cuda:0')
tensor(1.1034, device='cuda:0')
tensor(1.0628, device='cuda:0')
tensor(1.1143, device='cuda:0')
tensor(1.0033, device='cuda:0')
tensor(0.9523, device='cuda:0')
tensor(0.9417, device='cuda:0')
tensor(1.2028, device='cuda:0')
tensor(1.1399, device='cuda:0')
tensor(0.9879, device='cuda:0')
tensor(0.8849, device='cuda:0')
tensor(0.7856, device='cuda:0')
tensor(1.0727, device='cuda:0')
tensor(0.9579, device='cuda:0')
tensor(1.1127, device='cuda:0')
tensor(0.9763, device='cuda:0')
tensor(0.9336, device='cuda:0')
tensor(1.0764, device='cuda:0')
tensor(1.0418, device='cuda:0')
tensor(1.1698, device='cuda:0')
tensor(0.8990, device='cuda:0')
tensor(1.1927, device='cuda:0')
tensor(1.0978, device='cuda:0')
tensor(0.6893, device='cuda:0')
tensor(1.2031, device='cuda:0')
tensor(0.9225, device='cuda:0')
tensor(1.1688, device='cuda:0')
tensor(1.0462, device='cuda:0')
tensor(0.7753, device='cuda:0')
tensor(1.2294, device='cuda:0')
tensor(1.0659, device='cuda:0')
tensor(0.8670, device='cuda:0')
tensor(0.7475, device='cuda:0')
tensor(0.7992, device='cuda:0')
tensor(0.7916, device='cuda:0')
tensor(0.7137, device='cuda:0')
tensor(0.9919, device='cuda:0')
tensor(0.8606, device='cuda:0')
tensor(1.0159, device='cuda:0')
tensor(0.8925, device='cuda:0')
tensor(0.7619, device='cuda:0')
tensor(0.9613, device='cuda:0')
tensor(0.5405, device='cuda:0')
tensor(0.8260, device='cuda:0')
tensor(0.8742, device='cuda:0')
tensor(0.6342, device='cuda:0')
tensor(0.5057, device='cuda:0')
tensor(0.6003, device='cuda:0')
tensor(1.1900, device='cuda:0')
tensor(1.2239, device='cuda:0')
tensor(1.2151, device='cuda:0')
tensor(1.1470, device='cuda:0')
tensor(1.6619, device='cuda:0')
tensor(1.8567, device='cuda:0')
tensor(1.6245, device='cuda:0')
tensor(1.3852, device='cuda:0')
tensor(1.1751, device='cuda:0')
tensor(1.3587, device='cuda:0')
tensor(1.4675, device='cuda:0')
tensor(1.2195, device='cuda:0')
tensor(1.1663, device='cuda:0')
tensor(1.5686, device='cuda:0')
tensor(1.6670, device='cuda:0')
tensor(1.6458, device='cuda:0')
tensor(1.1786, device='cuda:0')
tensor(1.5069, device='cuda:0')
tensor(1.1390, device='cuda:0')
tensor(1.4622, device='cuda:0')
tensor(1.2437, device='cuda:0')
tensor(0.9916, device='cuda:0')
tensor(1.0784, device='cuda:0')
tensor(1.0681, device='cuda:0')
tensor(0.6287, device='cuda:0')
tensor(1.1926, device='cuda:0')
tensor(1.3028, device='cuda:0')
tensor(1.2678, device='cuda:0')
tensor(1.3219, device='cuda:0')
tensor(0.8453, device='cuda:0')
tensor(0.5865, device='cuda:0')
tensor(1.1239, device='cuda:0')
tensor(1.4584, device='cuda:0')
tensor(1.5704, device='cuda:0')
tensor(1.9181, device='cuda:0')
tensor(1.5971, device='cuda:0')
tensor(1.7385, device='cuda:0')
tensor(1.5321, device='cuda:0')
tensor(1.0921, device='cuda:0')
tensor(1.1382, device='cuda:0')
tensor(1.2436, device='cuda:0')
tensor(1.2732, device='cuda:0')
tensor(1.3100, device='cuda:0')
tensor(1.1556, device='cuda:0')
tensor(1.1692, device='cuda:0')
tensor(0.6018, device='cuda:0')
tensor(0.6845, device='cuda:0')
tensor(1.3732, device='cuda:0')
tensor(1.1273, device='cuda:0')
tensor(1.1314, device='cuda:0')
tensor(1.1193, device='cuda:0')
tensor(1.2097, device='cuda:0')
tensor(1.1049, device='cuda:0')
tensor(0.9569, device='cuda:0')
tensor(0.8838, device='cuda:0')
tensor(1.2323, device='cuda:0')
tensor(1.2332, device='cuda:0')
tensor(1.0392, device='cuda:0')
tensor(1.0719, device='cuda:0')
tensor(0.9868, device='cuda:0')
tensor(0.8638, device='cuda:0')
tensor(1.6053, device='cuda:0')
tensor(1.9919, device='cuda:0')
tensor(1.5090, device='cuda:0')
tensor(1.1584, device='cuda:0')
tensor(1.6941, device='cuda:0')
tensor(1.5876, device='cuda:0')
tensor(1.8118, device='cuda:0')
tensor(1.8514, device='cuda:0')
tensor(1.6685, device='cuda:0')
tensor(1.7804, device='cuda:0')
tensor(1.5505, device='cuda:0')
tensor(1.3926, device='cuda:0')
tensor(1.2859, device='cuda:0')
tensor(1.2465, device='cuda:0')
tensor(1.3076, device='cuda:0')
tensor(1.3808, device='cuda:0')
tensor(1.4530, device='cuda:0')
tensor(1.0529, device='cuda:0')
tensor(1.3305, device='cuda:0')
tensor(1.5372, device='cuda:0')
tensor(0.8140, device='cuda:0')
tensor(0.9962, device='cuda:0')
tensor(0.9864, device='cuda:0')
tensor(1.0094, device='cuda:0')
tensor(0.9873, device='cuda:0')
tensor(1.0933, device='cuda:0')
tensor(1.2527, device='cuda:0')
tensor(1.4358, device='cuda:0')
tensor(1.3923, device='cuda:0')
tensor(1.3309, device='cuda:0')
tensor(1.4730, device='cuda:0')
tensor(1.1574, device='cuda:0')
tensor(1.2017, device='cuda:0')
tensor(1.3314, device='cuda:0')
tensor(1.1846, device='cuda:0')
tensor(1.3049, device='cuda:0')
tensor(1.3230, device='cuda:0')
tensor(1.2662, device='cuda:0')
tensor(1.1452, device='cuda:0')
tensor(0.9415, device='cuda:0')
tensor(1.0171, device='cuda:0')
tensor(1.1232, device='cuda:0')
tensor(1.1203, device='cuda:0')
tensor(1.2560, device='cuda:0')
tensor(1.1363, device='cuda:0')
tensor(1.1568, device='cuda:0')
tensor(1.3231, device='cuda:0')
tensor(1.0913, device='cuda:0')
tensor(0.9993, device='cuda:0')
tensor(1.3731, device='cuda:0')
tensor(1.7895, device='cuda:0')
tensor(1.6189, device='cuda:0')
tensor(1.2675, device='cuda:0')
tensor(1.1672, device='cuda:0')
tensor(1.1233, device='cuda:0')
tensor(1.5777, device='cuda:0')
tensor(1.0985, device='cuda:0')
tensor(1.2261, device='cuda:0')
tensor(1.4642, device='cuda:0')
tensor(1.7633, device='cuda:0')
tensor(1.1779, device='cuda:0')
tensor(0.8055, device='cuda:0')
tensor(0.6491, device='cuda:0')
tensor(1.0712, device='cuda:0')
tensor(0.8437, device='cuda:0')
tensor(0.6414, device='cuda:0')
tensor(0.8319, device='cuda:0')
tensor(0.8094, device='cuda:0')
tensor(0.9985, device='cuda:0')
tensor(1.5308, device='cuda:0')
tensor(0.7530, device='cuda:0')
tensor(1.3825, device='cuda:0')
tensor(1.6298, device='cuda:0')
tensor(1.1452, device='cuda:0')
tensor(0.8804, device='cuda:0')
tensor(0.5445, device='cuda:0')
tensor(0.5493, device='cuda:0')
tensor(0.5371, device='cuda:0')
tensor(0.3703, device='cuda:0')
tensor(0.5179, device='cuda:0')
tensor(0.3779, device='cuda:0')
tensor(0.5183, device='cuda:0')
tensor(0.3352, device='cuda:0')
tensor(0.3996, device='cuda:0')
tensor(0.7432, device='cuda:0')
tensor(0.8628, device='cuda:0')
tensor(1.0648, device='cuda:0')
tensor(0.9715, device='cuda:0')
tensor(0.9478, device='cuda:0')
tensor(1.4621, device='cuda:0')
tensor(1.9493, device='cuda:0')
tensor(0.9066, device='cuda:0')
tensor(0.9798, device='cuda:0')
tensor(1.3306, device='cuda:0')
tensor(0.8348, device='cuda:0')
tensor(1.3824, device='cuda:0')
tensor(0.8884, device='cuda:0')
tensor(1.5954, device='cuda:0')
tensor(1.0119, device='cuda:0')
tensor(1.4699, device='cuda:0')
tensor(1.1367, device='cuda:0')
tensor(1.1451, device='cuda:0')
tensor(1.4285, device='cuda:0')
tensor(1.2352, device='cuda:0')
tensor(1.4597, device='cuda:0')
tensor(0.8407, device='cuda:0')
tensor(0.5191, device='cuda:0')
tensor(0.9701, device='cuda:0')
tensor(0.7601, device='cuda:0')
tensor(0.7026, device='cuda:0')
tensor(0.7508, device='cuda:0')
tensor(0.8673, device='cuda:0')
tensor(1.3000, device='cuda:0')
tensor(1.1046, device='cuda:0')
tensor(1.2540, device='cuda:0')
tensor(0.6205, device='cuda:0')
tensor(1.0349, device='cuda:0')
tensor(1.3515, device='cuda:0')
tensor(1.0421, device='cuda:0')
tensor(0.8828, device='cuda:0')
tensor(0.7062, device='cuda:0')
tensor(0.7815, device='cuda:0')
tensor(1.4868, device='cuda:0')
tensor(1.0208, device='cuda:0')
tensor(0.6782, device='cuda:0')
tensor(1.0364, device='cuda:0')
tensor(0.7556, device='cuda:0')
tensor(0.9944, device='cuda:0')
tensor(0.7498, device='cuda:0')
tensor(0.8728, device='cuda:0')
tensor(0.7425, device='cuda:0')
tensor(1.6481, device='cuda:0')
tensor(1.2049, device='cuda:0')
tensor(1.5838, device='cuda:0')
tensor(1.2043, device='cuda:0')
tensor(1.2483, device='cuda:0')
tensor(1.3080, device='cuda:0')
tensor(1.2158, device='cuda:0')
tensor(1.1596, device='cuda:0')
tensor(1.3267, device='cuda:0')
tensor(0.9893, device='cuda:0')
tensor(0.6632, device='cuda:0')
tensor(0.6368, device='cuda:0')
tensor(0.6772, device='cuda:0')
tensor(0.7709, device='cuda:0')
tensor(0.6266, device='cuda:0')
tensor(0.6043, device='cuda:0')
tensor(1.0205, device='cuda:0')
tensor(1.8980, device='cuda:0')
tensor(2.0763, device='cuda:0')
tensor(2.1150, device='cuda:0')
tensor(2.0807, device='cuda:0')
tensor(1.9990, device='cuda:0')
tensor(1.3477, device='cuda:0')
tensor(0.8572, device='cuda:0')
tensor(0.7551, device='cuda:0')
tensor(1.0173, device='cuda:0')
tensor(0.9490, device='cuda:0')
tensor(1.3202, device='cuda:0')
tensor(1.1698, device='cuda:0')
tensor(1.3955, device='cuda:0')
tensor(1.7595, device='cuda:0')
tensor(1.3530, device='cuda:0')
tensor(1.2908, device='cuda:0')
tensor(1.2657, device='cuda:0')
tensor(1.3578, device='cuda:0')
tensor(1.5521, device='cuda:0')
tensor(1.4970, device='cuda:0')
tensor(1.7143, device='cuda:0')
tensor(1.3840, device='cuda:0')
tensor(1.5179, device='cuda:0')
tensor(1.5298, device='cuda:0')
tensor(1.1741, device='cuda:0')
tensor(1.6050, device='cuda:0')
tensor(1.4378, device='cuda:0')
tensor(1.2480, device='cuda:0')
tensor(1.5226, device='cuda:0')
tensor(1.2862, device='cuda:0')
tensor(1.4065, device='cuda:0')
tensor(1.2263, device='cuda:0')
tensor(1.1309, device='cuda:0')
tensor(1.4706, device='cuda:0')
tensor(1.4987, device='cuda:0')
tensor(1.4150, device='cuda:0')
tensor(1.3867, device='cuda:0')
tensor(1.2759, device='cuda:0')
tensor(1.5941, device='cuda:0')
tensor(0.8821, device='cuda:0')
tensor(0.8131, device='cuda:0')
tensor(0.9196, device='cuda:0')
tensor(1.0341, device='cuda:0')
tensor(1.1188, device='cuda:0')
tensor(0.7881, device='cuda:0')
tensor(0.8711, device='cuda:0')
tensor(0.9680, device='cuda:0')
tensor(0.9424, device='cuda:0')
tensor(1.0972, device='cuda:0')
tensor(1.4475, device='cuda:0')
tensor(1.4798, device='cuda:0')
tensor(1.3313, device='cuda:0')
tensor(1.0706, device='cuda:0')
tensor(0.7834, device='cuda:0')
tensor(1.3647, device='cuda:0')
tensor(1.0630, device='cuda:0')
tensor(1.3227, device='cuda:0')
tensor(1.2082, device='cuda:0')
tensor(0.9804, device='cuda:0')
tensor(1.2178, device='cuda:0')
tensor(0.9218, device='cuda:0')
tensor(1.0939, device='cuda:0')
tensor(0.9815, device='cuda:0')
tensor(0.9504, device='cuda:0')
tensor(1.3469, device='cuda:0')
tensor(1.1142, device='cuda:0')
tensor(0.7238, device='cuda:0')
tensor(1.5729, device='cuda:0')
tensor(0.9627, device='cuda:0')
tensor(0.8363, device='cuda:0')
tensor(0.7504, device='cuda:0')
tensor(0.9106, device='cuda:0')
tensor(0.7634, device='cuda:0')
tensor(0.7678, device='cuda:0')
tensor(1.3679, device='cuda:0')
tensor(1.3556, device='cuda:0')
tensor(1.1999, device='cuda:0')
tensor(1.3130, device='cuda:0')
tensor(0.8567, device='cuda:0')
tensor(1.3001, device='cuda:0')
tensor(1.3215, device='cuda:0')
tensor(0.8299, device='cuda:0')
tensor(0.5668, device='cuda:0')
tensor(1.0216, device='cuda:0')
tensor(0.7727, device='cuda:0')
tensor(0.9370, device='cuda:0')
tensor(0.9616, device='cuda:0')
tensor(0.8917, device='cuda:0')
tensor(0.8977, device='cuda:0')
tensor(0.9772, device='cuda:0')
tensor(0.8449, device='cuda:0')
tensor(0.5407, device='cuda:0')
tensor(0.8007, device='cuda:0')
tensor(1.3949, device='cuda:0')
tensor(0.8442, device='cuda:0')
tensor(1.2173, device='cuda:0')
tensor(1.3197, device='cuda:0')
tensor(1.5235, device='cuda:0')
tensor(1.4097, device='cuda:0')
tensor(0.9862, device='cuda:0')
tensor(0.8372, device='cuda:0')
tensor(1.4635, device='cuda:0')
tensor(1.2039, device='cuda:0')
tensor(1.0887, device='cuda:0')
tensor(0.9952, device='cuda:0')
tensor(0.9720, device='cuda:0')
tensor(0.9464, device='cuda:0')
tensor(1.0041, device='cuda:0')
tensor(1.0476, device='cuda:0')
tensor(0.8492, device='cuda:0')
tensor(0.8492, device='cuda:0')
tensor(0.9462, device='cuda:0')
tensor(0.9266, device='cuda:0')
tensor(0.8497, device='cuda:0')
tensor(1.1302, device='cuda:0')
tensor(0.8268, device='cuda:0')
tensor(0.9640, device='cuda:0')
tensor(0.9339, device='cuda:0')
tensor(0.9084, device='cuda:0')
tensor(0.6657, device='cuda:0')
tensor(0.6410, device='cuda:0')
tensor(0.8239, device='cuda:0')
tensor(0.9648, device='cuda:0')
tensor(0.7959, device='cuda:0')
tensor(0.8556, device='cuda:0')
tensor(1.0195, device='cuda:0')
tensor(1.0419, device='cuda:0')
tensor(1.2813, device='cuda:0')
tensor(0.5687, device='cuda:0')
tensor(0.7463, device='cuda:0')
tensor(1.7346, device='cuda:0')
tensor(1.4936, device='cuda:0')
tensor(1.4997, device='cuda:0')
tensor(1.5597, device='cuda:0')
tensor(1.6218, device='cuda:0')
tensor(1.5070, device='cuda:0')
tensor(1.7225, device='cuda:0')
tensor(1.5638, device='cuda:0')
tensor(1.3338, device='cuda:0')
tensor(1.3138, device='cuda:0')
tensor(1.3380, device='cuda:0')
